,Id,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment
292,297," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ",Positive,2021-07-01 12:10:00, RainNurturer ,Instagram, #Compassionate #TearsOfEmpathy ,21.0,42.0,Canada,2021,2021-07,1,12,compassionate rain tear empathy falling gently nurturing seed kindness garden human connection,Positive
293,298," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ",Positive,2020-01-05 08:45:00, PeakConqueror ,Twitter, #Proud #ScalingPeaks ,23.0,46.0,USA,2020,2020-01,5,8,proudly scaling peak achievement mountaineer conquering challenge planting flag success,Positive
294,299," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ",Positive,2022-07-17 06:15:00, DawnGardener ,Instagram, #Hopeful #SeedsOfOptimism ,14.0,28.0,India,2022,2022-07,17,6,embraced hopeful dawn gardener sowing seed optimism tending bloom brighter tomorrow,Positive
295,300," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ",Positive,2018-08-22 17:20:00, CarnivalDreamer ,Facebook, #Playful #CarnivalEscapade ,24.0,48.0,Australia,2018,2018-08,22,17,playful escapade carnival life carousel laughter cotton candy dream swirling joyous atmosphere,Positive
296,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ",Negative,2021-09-15 16:00:00, ShatteredHeart ,Instagram, #Despair #EchoingSilence ,8.0,16.0,Canada,2021,2021-09,15,16,drowning abyss despair heart shattered fragment lost echoing silence hopelessness,Negative
297,302," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ",Negative,2019-03-08 14:20:00, VenomousSoul ,Facebook, #Bitterness #ResentmentWeb ,12.0,24.0,UK,2019,2019-03,8,14,bitterness festering like venomous vine entwining soul web resentment poisoning garden peace,Negative
298,303," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing. ",Negative,2017-07-20 11:45:00, DesertWanderer ,Twitter, #Loneliness #MiragesOfConnection ,15.0,30.0,USA,2017,2017-07,20,11,wandering desert loneliness step heavy sigh mirage connection shimmering never materializing,Negative
299,304," Yearning for a touch that's not there, echoes of a distant warmth haunting the heart in the cold embrace of solitude. ",Neutral,2020-11-02 19:30:00, ColdEmbrace ,Instagram, #Yearning #DistantWarmth ,10.0,20.0,Australia,2020,2020-11,2,19,yearning touch thats echo distant warmth haunting heart cold embrace solitude,Positive
300,305," Eyes wide open in the night, fearful shadows dancing on the walls, the mind a prisoner of imagined horrors. ",Negative,2022-05-12 02:00:00, NightPrisoner ,Facebook, #Fearful #ImaginedHorrors ,18.0,36.0,India,2022,2022-05,12,2,eye wide open night fearful shadow dancing wall mind prisoner imagined horror,Negative
301,306," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion. ",Neutral,2023-04-08 13:15:00, TightropeWalker ,Twitter, #Apprehensive #BalancingAct ,14.0,28.0,UK,2023,2023-04,8,13,apprehensive step tightrope uncertainty balancing act fall seems inevitable anxiety constant companion,Negative
302,307," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion. ",Neutral,2021-06-25 17:50:00, AtlasBearer ,Instagram, #Overwhelmed #BouldersOfExhaustion ,22.0,44.0,Canada,2021,2021-06,25,17,overwhelmed weight world atlas trembling shoulder responsibility boulder landscape exhaustion,Negative
303,308," Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success. ",Negative,2019-08-30 10:10:00, GreenMonster ,Facebook, #Jealous #GreenEyedMonster ,16.0,32.0,USA,2019,2019-08,30,10,jealousy greeneyed monster lurking shadow casting dark cloud sunshine others success,Positive
304,309," Devastated by the storm of betrayal, the wreckage of trust scattered like debris, a heart torn by the winds of broken promises. ",Negative,2022-08-03 15:30:00, StormSurvivor ,Twitter, #Devastated #WindsOfBrokenPromises ,25.0,50.0,Australia,2022,2022-08,3,15,devastated storm betrayal wreckage trust scattered like debris heart torn wind broken promise,Negative
305,310," Frustrated fingers tapping on the keyboard, a symphony of annoyance composing an unsolvable puzzle of unmet expectations. ",Negative,2020-12-17 09:20:00, PuzzleComposer ,Instagram, #Frustrated #UnsolvablePuzzle ,12.0,24.0,India,2020,2020-12,17,9,frustrated finger tapping keyboard symphony annoyance composing unsolvable puzzle unmet expectation,Negative
306,311," Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach. ",Negative,2021-02-28 22:45:00, GildedHeartache ,Facebook, #Envious #GildedPrize ,20.0,40.0,USA,2021,2021-02,28,22,envious eye fixated gilded prize heartache fueled painful desire possession seem forever reach,Positive
307,312," Dismissive glances, a fortress built with indifference, walls impenetrable to the pleas of understanding and recognition. ",Neutral,2018-05-10 14:00:00, IndifferentFort ,Twitter, #Dismissive #ImpenetrableWalls ,14.0,28.0,UK,2018,2018-05,10,14,dismissive glance fortress built indifference wall impenetrable plea understanding recognition,Negative
308,313," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ",Negative,2022-01-07 11:10:00, DreamMosaic ,Instagram, #Frustrated #MosaicOfDisappointment ,15.0,30.0,Canada,2022,2022-01,7,11,shattered dream lie floor like fragment glass mosaic disappointment crafted hand frustration,Negative
309,314," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ",Negative,2019-09-19 03:30:00, NocturnalEcho ,Facebook, #Loneliness #SolitaryNocturne ,18.0,36.0,Australia,2019,2019-09,19,3,loneliness silent companion night echo chamber solitude heart solitary nocturne,Positive
310,315," Fearful whispers in the dark, the mind haunted by the specter of the unknown, shadows dancing to the rhythm of anxiety's tune. ",Negative,2023-07-14 23:00:00, DarkWhispers ,Twitter, #Fearful #SpecterOfTheUnknown ,13.0,26.0,UK,2023,2023-07,14,23,fearful whisper dark mind haunted specter unknown shadow dancing rhythm anxiety tune,Negative
311,316," Bitterness, a bitter aftertaste lingering on the tongue, each word a reminder of wounds that refuse to heal with the passing of time. ",Negative,2020-04-05 16:20:00, LingeringTaste ,Instagram, #Bitterness #BitterAftertaste ,10.0,20.0,India,2020,2020-04,5,16,bitterness bitter aftertaste lingering tongue word reminder wound refuse heal passing time,Negative
312,317," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat. ",Neutral,2021-11-29 08:45:00, TempestSurvivor ,Facebook, #Overwhelmed #DrowningSoul ,20.0,40.0,USA,2021,2021-11,29,8,overwhelmed cacophony expectation drowning soul tempest pressure struggling stay afloat,Negative
313,318," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ",Negative,2019-12-12 17:00:00, VenomousHeart ,Twitter, #Jealous #HeartOfDiscontent ,16.0,32.0,Australia,2019,2019-12,12,17,jealousy venom seeps vein poisoning heart turning breeding ground discontent,Negative
314,319," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake. ",Negative,2022-05-20 14:50:00, FragileTrust ,Instagram, #Devastated #ShatteredTrust ,25.0,50.0,Canada,2022,2022-05,20,14,devastated revelation betrayal trust shattered like fragile glass leaving shard pain wake,Negative
315,320," Frustrated attempts to mend a broken connection, the threads of understanding slipping through the fingers like grains of sand. ",Negative,2020-09-03 12:15:00, BrokenThreads ,Facebook, #Frustrated #SlippingThreads ,14.0,28.0,UK,2020,2020-09,3,12,frustrated attempt mend broken connection thread understanding slipping finger like grain sand,Negative
316,321," Envious gazes cast upon the podium of success, a bitter pill swallowed, the taste lingering as a constant reminder of unattained heights. ",Negative,2021-02-10 19:30:00, SuccessPill ,Twitter, #Envious #BitterPill ,20.0,40.0,USA,2021,2021-02,10,19,envious gaze cast upon podium success bitter pill swallowed taste lingering constant reminder unattained height,Negative
317,322," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ",Neutral,2018-08-18 14:40:00, CurtainShield ,Instagram, #Dismissive #IndifferencePerformance ,12.0,24.0,Australia,2018,2018-08,18,14,dismissive gesture curtain drawn shield vulnerability stage emotion take backseat performance indifference,Negative
318,323," Despair like a heavy fog, enveloping every thought, blurring the path ahead, a journey in the labyrinth of utter hopelessness. ",Negative,2022-02-28 21:00:00, FoggyLabyrinth ,Facebook, #Despair #LabyrinthOfHopelessness ,8.0,16.0,Canada,2022,2022-02,28,21,despair like heavy fog enveloping every thought blurring path ahead journey labyrinth utter hopelessness,Negative
319,324," Bitterness, a bitter chill in the air, freezing moments into icicles of resentment that dangle precariously over the landscape of memory. ",Negative,2019-10-15 10:30:00, IcyResentment ,Twitter, #Bitterness #IciclesOfResentment ,15.0,30.0,UK,2019,2019-10,15,10,bitterness bitter chill air freezing moment icicle resentment dangle precariously landscape memory,Negative
320,325," Loneliness, a solitary moon in a starless sky, casting a cold glow on the landscape of isolation, where echoes bounce in empty spaces. ",Negative,2017-12-01 18:50:00, SolitaryMoon ,Instagram, #Loneliness #StarlessSky ,18.0,36.0,USA,2017,2017-12,1,18,loneliness solitary moon starless sky casting cold glow landscape isolation echo bounce empty space,Negative
321,326," Yearning for the warmth of a vanished sun, a heartache painted in the hues of a sunset that never graced the horizon. ",Neutral,2020-04-18 16:15:00, VanishedSunset ,Facebook, #Yearning #HuesOfSunset ,10.0,20.0,Australia,2020,2020-04,18,16,yearning warmth vanished sun heartache painted hue sunset never graced horizon,Positive
322,327," Fearful eyes scanning the shadows, a prisoner of the night, terrorized by the lurking monsters born from the mind's darkest corners. ",Negative,2023-01-07 03:30:00, NightPrisoner ,Twitter, #Fearful #LurkingMonsters ,18.0,36.0,India,2023,2023-01,7,3,fearful eye scanning shadow prisoner night terrorized lurking monster born mind darkest corner,Negative
323,328," Apprehensive whispers in the wind, a forecast of uncertainty, the mind's weather vane spinning wildly in the storm of doubt. ",Neutral,2021-06-10 10:00:00, WindWhisperer ,Instagram, #Apprehensive #StormOfDoubt ,14.0,28.0,Canada,2021,2021-06,10,10,apprehensive whisper wind forecast uncertainty mind weather vane spinning wildly storm doubt,Negative
324,329," Overwhelmed by the maze of expectations, a minotaur of pressure lurking in the labyrinth, waiting to devour the spirit of resilience. ",Neutral,2020-02-22 15:20:00, MazeExplorer ,Facebook, #Overwhelmed #MinotaurOfPressure ,22.0,44.0,USA,2020,2020-02,22,15,overwhelmed maze expectation minotaur pressure lurking labyrinth waiting devour spirit resilience,Negative
325,330," Jealousy, a festering wound, the pain intensifying with each glance at the garden of others' achievements, blooming beyond the fence. ",Negative,2018-03-17 14:45:00, WoundedGarden ,Twitter, #Jealous #BloomingAchievements ,16.0,32.0,UK,2018,2018-03,17,14,jealousy festering wound pain intensifying glance garden others achievement blooming beyond fence,Negative
326,331," Devastated, a heart in ruins, the echoes of shattered dreams reverberating in the chambers, a requiem for what once was whole. ",Negative,2022-10-28 11:15:00, RuinedHeart ,Instagram, #Devastated #EchoesOfShatteredDreams ,25.0,50.0,Australia,2022,2022-10,28,11,devastated heart ruin echo shattered dream reverberating chamber requiem whole,Negative
327,332," Frustrated attempts to untangle the knot of confusion, the threads of understanding slipping further into the labyrinth of miscommunication. ",Negative,2020-11-01 12:30:00, KnotUntangler ,Facebook, #Frustrated #LabyrinthOfMiscommunication ,14.0,28.0,India,2020,2020-11,1,12,frustrated attempt untangle knot confusion thread understanding slipping labyrinth miscommunication,Negative
328,333," Envious eyes locked on the treasure chest of opportunities, a heartache fueled by the desire for keys that seem forever elusive. ",Negative,2021-01-15 22:10:00, ElusiveKeys ,Twitter, #Envious #DesireForKeys ,20.0,40.0,USA,2021,2021-01,15,22,envious eye locked treasure chest opportunity heartache fueled desire key seem forever elusive,Positive
329,334," Dismissive gestures, a curtain drawn to shield the vulnerability, a stage where emotions take a backseat to the performance of indifference. ",Neutral,2018-08-18 14:00:00, IndifferentFort ,Instagram, #Dismissive #IndifferencePerformance ,12.0,24.0,Australia,2018,2018-08,18,14,dismissive gesture curtain drawn shield vulnerability stage emotion take backseat performance indifference,Negative
330,335," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ",Negative,2022-01-07 11:10:00, DreamMosaic ,Twitter, #Frustrated #MosaicOfDisappointment ,15.0,30.0,Canada,2022,2022-01,7,11,shattered dream lie floor like fragment glass mosaic disappointment crafted hand frustration,Negative
